agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
713459,71316.8,0.004,933410,933410,1730681566313,true
713460,71318.5,0.035,933411,933411,1730681577491,false
713461,71319.1,0.007,933412,933412,1730681577491,false
713462,71322.1,0.004,933413,933413,1730681577491,false
713463,71322.2,0.01,933414,933414,1730681577491,false
713464,71320.1,0.002,933415,933415,1730681595802,false
713465,71316.1,0.001,933416,933416,1730681596465,false
713466,71313.9,0.01,933417,933417,1730681597287,false
713467,71312.1,0.003,933418,933419,1730681600069,true
713468,71308.5,0.001,933420,933420,1730681600069,true
713469,71350.2,0.005,933421,933421,1730681656331,false
713470,71350.1,0.001,933422,933422,1730681657834,false
713471,71343.7,0.004,933423,933425,1730681671405,true
713472,71308.0,0.035,933426,933427,1730681692891,false
713473,71314.1,0.023,933428,933428,1730681692915,false
713474,71316.9,0.001,933429,933429,1730681692933,false
713475,71320.4,0.01,933430,933431,1730681692933,false
713476,71368.2,0.003,933432,933432,1730681716275,false
713477,71368.2,0.001,933433,933433,1730681716770,false
713478,71368.2,0.001,933434,933434,1730681717351,false
713479,71380.8,0.035,933435,933435,1730681718135,false
713480,71400.0,0.01,933436,933440,1730681718860,false
713481,71411.5,0.003,933441,933441,1730681719318,false
713482,71414.2,0.001,933442,933442,1730681725544,false
713483,71421.0,0.001,933443,933443,1730681725671,false
713484,71432.9,0.003,933444,933445,1730681728643,true
713485,71434.4,0.008,933446,933446,1730681733975,false
713486,71440.3,0.001,933447,933447,1730681733975,false
713487,71446.8,0.048,933448,933449,1730681733975,false
713488,71447.1,0.006,933450,933450,1730681733975,false
713489,71447.5,0.001,933451,933451,1730681733975,false
713490,71449.9,0.007,933452,933452,1730681733975,false
713491,71454.7,0.001,933453,933453,1730681733975,false
713492,71454.8,0.007,933454,933455,1730681733975,false
713493,71455.2,0.01,933456,933456,1730681733975,false
713494,71449.3,0.001,933457,933457,1730681745099,true
713495,71456.9,0.034,933458,933458,1730681745189,false
713496,71461.9,0.001,933459,933459,1730681745189,false
713497,71464.9,0.01,933460,933460,1730681745189,false
713498,71468.2,0.017,933461,933461,1730681745189,false
713499,71469.1,0.001,933462,933462,1730681745189,false
713500,71470.4,0.001,933463,933463,1730681745189,false
713501,71470.5,0.07,933464,933464,1730681745189,false
713502,71470.7,0.041,933465,933465,1730681745189,false
713503,71474.9,0.014,933466,933466,1730681745189,false
713504,71476.3,0.001,933467,933467,1730681745189,false
713505,71477.8,0.01,933468,933468,1730681745189,false
713506,71477.9,0.014,933469,933469,1730681745189,false
713507,71479.2,0.001,933470,933470,1730681749063,false
713508,71479.2,0.005,933471,933471,1730681751007,false
713509,71483.5,0.002,933472,933472,1730681759524,true
713510,71477.9,0.002,933473,933474,1730681762873,true
713511,71477.9,0.23,933475,933475,1730681762981,true
713512,71444.9,0.002,933476,933476,1730681776382,false
713513,71444.9,0.001,933477,933477,1730681776626,false
713514,71435.5,0.002,933478,933478,1730681779949,false
713515,71435.4,0.002,933479,933480,1730681780163,true
713516,71436.2,0.01,933481,933481,1730681782287,false
713517,71435.6,0.009,933482,933482,1730681787287,false
713518,71435.8,0.002,933483,933483,1730681795034,true
713519,71435.4,0.001,933484,933484,1730681795034,true
713520,71418.1,0.004,933485,933486,1730681804753,false
713521,71445.3,0.002,933487,933487,1730681835933,false
713522,71431.6,0.002,933488,933489,1730681838121,true
713523,71410.6,0.002,933490,933490,1730681861254,false
713524,71406.8,0.008,933491,933491,1730681867287,false
713525,71410.4,0.003,933492,933492,1730681867287,false
713526,71429.6,0.01,933493,933493,1730681887297,true
713527,71429.5,0.019,933494,933494,1730681887297,true
713528,71427.0,0.045,933495,933496,1730681887297,true
713529,71425.0,0.006,933497,933497,1730681887297,true
713530,71425.3,0.002,933498,933499,1730681895046,true
713531,71421.1,0.001,933500,933500,1730681896206,false
713532,71421.1,0.002,933501,933501,1730681896772,false
713533,71411.5,0.001,933502,933502,1730681901328,true
713534,71410.3,0.002,933503,933503,1730681901363,true
713535,71425.0,0.002,933504,933504,1730681916321,false
713536,71468.9,0.002,933505,933505,1730681951545,true
713537,71458.5,0.002,933506,933506,1730681956036,false
713538,71458.5,0.001,933507,933507,1730681956808,false
713539,71485.8,0.001,933508,933508,1730681979298,false
713540,71500.0,0.01,933509,933509,1730681997287,false
713541,71500.0,1.372,933510,933527,1730682000507,false
713542,71500.0,0.027,933528,933530,1730682000636,false
713543,71508.1,0.005,933531,933531,1730682000672,false
713544,71508.1,0.003,933532,933532,1730682001089,false
713545,71508.1,0.012,933533,933533,1730682001267,false
713546,71510.2,0.002,933534,933535,1730682001347,false
713547,71531.4,0.003,933536,933537,1730682002872,false
713548,71531.4,0.002,933538,933538,1730682002974,false
713549,71555.4,0.001,933539,933539,1730682015233,false
713550,71555.4,0.004,933540,933540,1730682018056,false
713551,71555.4,0.001,933541,933541,1730682018218,false
713552,71555.3,0.002,933542,933542,1730682018327,true
713553,71549.2,0.001,933543,933543,1730682020008,true
713554,71559.0,0.001,933544,933544,1730682023695,false
713555,71567.9,0.001,933545,933545,1730682023833,false
713556,71573.9,0.002,933546,933546,1730682023833,false
713557,71579.4,0.001,933547,933547,1730682025133,false
713558,71568.8,0.002,933548,933549,1730682025416,true
713559,71557.5,0.001,933550,933550,1730682033963,true
713560,71547.5,0.003,933551,933552,1730682034888,true
713561,71540.9,0.001,933553,933553,1730682036210,true
713562,71534.1,0.022,933554,933557,1730682037909,true
713563,71523.3,0.003,933558,933559,1730682050904,true
713564,71512.9,0.022,933560,933562,1730682052141,true
713565,71506.8,0.009,933563,933563,1730682057287,false
713566,71506.8,0.016,933564,933573,1730682073010,false
713567,71506.8,0.001,933574,933574,1730682076260,false
713568,71517.3,0.001,933575,933575,1730682076260,false
713569,71548.4,0.005,933576,933578,1730682106032,true
713570,71560.5,0.002,933579,933580,1730682123830,false
713571,71560.5,0.004,933581,933581,1730682124442,false
713572,71579.5,0.004,933582,933582,1730682131225,false
713573,71590.0,0.001,933583,933583,1730682132380,false
713574,71595.5,0.001,933584,933584,1730682136595,false
713575,71600.0,0.002,933585,933585,1730682136641,false
713576,71600.0,0.004,933586,933587,1730682138476,false
713577,71600.0,0.011,933588,933591,1730682139217,false
713578,71602.1,0.006,933592,933592,1730682140033,false
713579,71614.9,0.008,933593,933593,1730682140033,false
713580,71616.2,0.007,933594,933595,1730682140033,false
713581,71616.4,0.014,933596,933596,1730682140033,false
713582,71616.5,0.041,933597,933597,1730682140033,false
713583,71617.8,0.023,933598,933598,1730682140033,false
713584,71618.8,0.009,933599,933599,1730682140033,false
713585,71620.0,0.002,933600,933600,1730682140033,false
713586,71620.3,0.024,933601,933602,1730682140033,false
713587,71621.8,0.003,933603,933603,1730682140033,false
713588,71622.6,0.001,933604,933604,1730682140033,false
713589,71623.2,0.001,933605,933605,1730682140033,false
713590,71624.9,0.003,933606,933606,1730682140033,false
713591,71627.4,0.007,933607,933607,1730682140033,false
713592,71627.5,0.001,933608,933608,1730682140033,false
713593,71628.7,0.008,933609,933609,1730682140033,false
713594,71628.8,0.002,933610,933610,1730682140033,false
713595,71628.9,0.014,933611,933611,1730682140033,false
713596,71629.0,0.008,933612,933612,1730682140033,false
713597,71629.1,0.041,933613,933613,1730682140033,false
713598,71629.7,0.023,933614,933614,1730682140033,false
713599,71631.2,0.059,933615,933615,1730682140033,false
713600,71607.2,0.001,933616,933616,1730682152850,true
713601,71618.2,0.006,933617,933617,1730682172292,false
713602,71614.9,0.008,933618,933621,1730682180800,true
713603,71608.3,0.006,933622,933622,1730682192287,false
713604,71608.2,0.018,933623,933623,1730682194330,true
713605,71593.8,0.002,933624,933624,1730682196122,false
713606,71586.2,0.001,933625,933625,1730682197916,true
713607,71586.2,0.017,933626,933632,1730682198347,true
713608,71578.4,0.016,933633,933633,1730682203313,true
713609,71552.1,0.016,933634,933634,1730682209762,true
713610,71545.3,0.015,933635,933635,1730682211234,true
713611,71531.7,0.01,933636,933636,1730682227900,true
713612,71531.6,0.016,933637,933637,1730682227900,true
713613,71531.4,0.034,933638,933638,1730682227900,true
713614,71524.6,0.023,933639,933640,1730682227900,true
713615,71524.5,0.021,933641,933641,1730682227900,true
713616,71520.7,0.002,933642,933642,1730682234306,true
713617,71504.7,0.013,933643,933643,1730682240732,true
713618,71500.0,0.01,933644,933646,1730682242205,true
713619,71496.5,0.004,933647,933647,1730682242323,false
713620,71504.1,0.002,933648,933648,1730682254835,true
713621,71507.2,0.034,933649,933649,1730682255663,true
713622,71499.5,0.01,933650,933650,1730682255663,true
713623,71495.7,0.01,933651,933651,1730682255670,true
713624,71461.7,0.01,933652,933652,1730682260555,true
713625,71454.8,0.007,933653,933654,1730682263666,true
713626,71450.8,0.035,933655,933655,1730682263673,true
713627,71439.2,0.01,933656,933656,1730682263696,true
713628,71466.1,0.008,933657,933657,1730682302652,true
713629,71448.8,0.004,933658,933658,1730682302796,true
713630,71439.3,0.004,933659,933659,1730682307287,false
713631,71429.8,0.001,933660,933660,1730682313954,true
713632,71437.4,0.001,933661,933661,1730682317226,false
713633,71436.4,0.006,933662,933662,1730682317287,false
713634,71433.1,0.001,933663,933663,1730682319130,true
713635,71422.0,0.008,933664,933664,1730682323433,true
713636,71421.0,0.001,933665,933665,1730682323433,true
713637,71400.0,0.01,933666,933666,1730682326359,true
713638,71392.4,0.008,933667,933667,1730682329618,true
713639,71385.3,0.007,933668,933668,1730682329784,true
713640,71387.7,0.001,933669,933669,1730682344969,true
713641,71373.9,0.008,933670,933670,1730682347197,true
713642,71368.2,0.005,933671,933671,1730682347213,true
713643,71371.1,0.008,933672,933672,1730682347311,true
713644,71369.1,0.007,933673,933673,1730682377287,false
713645,71387.3,0.001,933674,933674,1730682378510,false
713646,71387.4,0.002,933675,933675,1730682378510,false
713647,71411.6,0.002,933676,933676,1730682384710,true
713648,71419.4,0.011,933677,933677,1730682390200,false
713649,71427.5,0.001,933678,933678,1730682395100,true
713650,71431.0,0.001,933679,933679,1730682406305,true
713651,71415.1,0.001,933680,933680,1730682420074,true
713652,71412.0,0.002,933681,933681,1730682436207,false
713653,71411.9,0.001,933682,933682,1730682436949,true
713654,71411.9,0.007,933683,933684,1730682439900,true
713655,71447.5,0.005,933685,933685,1730682449886,true
713656,71444.1,0.006,933686,933686,1730682453625,true
713657,71432.5,0.005,933687,933687,1730682462287,false
713658,71396.2,0.006,933688,933688,1730682480210,true
713659,71406.8,0.001,933689,933689,1730682496663,false
713660,71405.8,0.035,933690,933690,1730682498980,false
713661,71413.4,0.023,933691,933691,1730682498980,false
713662,71413.5,0.015,933692,933692,1730682498980,false
713663,71413.6,0.047,933693,933695,1730682498980,false
713664,71414.4,0.002,933696,933696,1730682508913,false
713665,71442.4,0.011,933697,933697,1730682512287,false
713666,71431.3,0.001,933698,933698,1730682526062,true
713667,71435.1,0.005,933699,933701,1730682543480,true
713668,71433.7,0.01,933702,933702,1730682568287,true
713669,71432.5,0.01,933703,933703,1730682568287,true
713670,71432.4,0.019,933704,933704,1730682568287,true
713671,71428.4,0.023,933705,933705,1730682568287,true
713672,71428.3,0.023,933706,933706,1730682568287,true
713673,71427.8,0.001,933707,933707,1730682568287,true
713674,71424.6,0.01,933708,933708,1730682568287,true
713675,71422.4,0.01,933709,933709,1730682568287,true
713676,71420.7,0.001,933710,933710,1730682568287,true
713677,71418.2,0.007,933711,933711,1730682568287,true
713678,71418.1,0.006,933712,933712,1730682568287,true
713679,71423.4,0.004,933713,933715,1730682597510,true
713680,71408.9,0.006,933716,933716,1730682602287,false
713681,71408.8,0.004,933717,933717,1730682602482,true
713682,71402.8,0.005,933718,933718,1730682607141,true
713683,71415.8,0.001,933719,933719,1730682623908,false
713684,71433.9,0.001,933720,933720,1730682634820,false
713685,71442.7,0.003,933721,933722,1730682648849,true
713686,71500.0,0.01,933723,933726,1730682672095,false
713687,71512.2,0.002,933727,933727,1730682674733,true
713688,71494.2,0.008,933728,933728,1730682682287,false
713689,71493.1,0.008,933729,933730,1730682683660,true
713690,71468.1,0.001,933731,933731,1730682695148,true
713691,71476.2,0.004,933732,933734,1730682700167,false
713692,71476.2,0.007,933735,933737,1730682700415,false
713693,71476.2,0.001,933738,933738,1730682700678,false
713694,71487.3,0.006,933739,933740,1730682703199,true
713695,71477.8,0.009,933741,933742,1730682708541,true
713696,71503.8,0.009,933743,933744,1730682724169,true
713697,71474.2,0.034,933745,933745,1730682737454,false
713698,71479.3,0.005,933746,933746,1730682737454,false
713699,71479.7,0.015,933747,933747,1730682737454,false
713700,71482.4,0.011,933748,933748,1730682737454,false
713701,71482.5,0.023,933749,933749,1730682737454,false
713702,71482.6,0.023,933750,933750,1730682737454,false
713703,71483.5,0.001,933751,933751,1730682737454,false
713704,71487.9,0.01,933752,933752,1730682737454,false
713705,71488.1,0.009,933753,933753,1730682737454,false
713706,71488.4,0.008,933754,933754,1730682737454,false
713707,71489.8,0.014,933755,933755,1730682737454,false
713708,71489.9,0.041,933756,933756,1730682737454,false
713709,71490.7,0.001,933757,933757,1730682737454,false
713710,71497.3,0.01,933758,933758,1730682737454,false
713711,71497.5,0.006,933759,933759,1730682737454,false
713712,71497.9,0.001,933760,933760,1730682737454,false
713713,71500.9,0.01,933761,933761,1730682737454,false
713714,71501.0,0.07,933762,933762,1730682737454,false
713715,71501.4,0.016,933763,933763,1730682737454,false
713716,71501.5,0.041,933764,933764,1730682737454,false
713717,71503.8,0.832,933765,933770,1730682737456,true
713718,71480.8,0.002,933771,933771,1730682740038,false
713719,71480.8,0.004,933772,933772,1730682740752,false
713720,71483.5,0.001,933773,933773,1730682740752,false
713721,71487.0,0.01,933774,933774,1730682741009,false
713722,71490.7,0.009,933775,933776,1730682741110,false
713723,71494.3,0.002,933777,933777,1730682741477,false
713724,71497.9,0.001,933778,933778,1730682741649,false
713725,71497.8,0.003,933779,933780,1730682741680,false
713726,71494.9,0.003,933781,933782,1730682743048,false
713727,71504.2,0.009,933783,933783,1730682747287,false
713728,71489.9,0.034,933784,933786,1730682751032,false
713729,71509.1,0.002,933787,933787,1730682756842,false
713730,71496.0,0.004,933788,933790,1730682772378,false
713731,71495.6,0.001,933791,933791,1730682777616,true
713732,71486.5,0.009,933792,933793,1730682780115,true
713733,71503.9,0.006,933794,933794,1730682832287,false
713734,71504.0,0.001,933795,933795,1730682832287,false
713735,71512.2,0.01,933796,933796,1730682857963,true
713736,71491.0,0.01,933797,933797,1730682866462,false
713737,71497.4,0.01,933798,933798,1730682866462,false
713738,71497.5,0.023,933799,933799,1730682866462,false
713739,71497.9,0.001,933800,933800,1730682866462,false
713740,71498.2,0.008,933801,933801,1730682866462,false
713741,71499.2,0.01,933802,933802,1730682866462,false
713742,71501.6,0.01,933803,933803,1730682866462,false
713743,71501.7,0.008,933804,933804,1730682866462,false
713744,71501.8,0.024,933805,933805,1730682866462,false
713745,71491.4,0.001,933806,933806,1730682874343,false
713746,71498.2,0.008,933807,933810,1730682894769,true
713747,71491.5,0.005,933811,933811,1730682897287,false
